
		>>BUBBLE SORT<<
Vetor_3[21]: 12181
Vetor_3[22]: 6068
Vetor_3[23]: 21349
Vetor_3[24]: 13077
Vetor_3[25]: 20203
Vetor_3[26]: 12582
Vetor_3[27]: 30195
Vetor_3[28]: 32515
Vetor_3[29]: 20383
Vetor_3[30]: 984
Vetor_3[31]: 30900
Vetor_3[32]: 6774
Vetor_3[33]: 21852
Vetor_3[34]: 8341
Vetor_3[35]: 30172
Vetor_3[36]: 4393
Vetor_3[37]: 28170
Vetor_3[38]: 2685
Vetor_3[39]: 7573
Vetor_3[40]: 26085
Vetor_3[41]: 5975
Vetor_3[42]: 30285
Vetor_3[43]: 2108
Vetor_3[44]: 27627
Vetor_3[45]: 17046
Vetor_3[46]: 3808
Vetor_3[47]: 30926
Vetor_3[48]: 20370
Vetor_3[49]: 19149
Vetor_3[50]: 25334
Vetor_3[51]: 9117
Vetor_3[52]: 4657
Vetor_3[53]: 4361
Vetor_3[54]: 24629
Vetor_3[55]: 19784
Vetor_3[56]: 32063
Vetor_3[57]: 13045
Vetor_3[58]: 32621
Vetor_3[59]: 21993
Vetor_3[60]: 20665
Vetor_3[61]: 4011
Vetor_3[62]: 1568
Vetor_3[63]: 1168
Vetor_3[64]: 12484
Vetor_3[65]: 3786
Vetor_3[66]: 322
Vetor_3[67]: 9969
Vetor_3[68]: 5780
Vetor_3[69]: 24009
Vetor_3[70]: 23869
Vetor_3[71]: 22873
Vetor_3[72]: 18572
Vetor_3[73]: 6027
Vetor_3[74]: 16184
Vetor_3[75]: 2791
Vetor_3[76]: 7591
Vetor_3[77]: 2611
Vetor_3[78]: 921
Vetor_3[79]: 4600
Vetor_3[80]: 4118
Vetor_3[81]: 3897
Vetor_3[82]: 1480
Vetor_3[83]: 25827
Vetor_3[84]: 25387
Vetor_3[85]: 10686
Vetor_3[86]: 5430
Vetor_3[87]: 19175
Vetor_3[88]: 24693
Vetor_3[89]: 24348
Vetor_3[90]: 15263
Vetor_3[91]: 6497
Vetor_3[92]: 28717
Vetor_3[93]: 32194
Vetor_3[94]: 14476
Vetor_3[95]: 20802
Vetor_3[96]: 4304
Vetor_3[97]: 17983
Vetor_3[98]: 22043
Vetor_3[99]: 12481

		>>Vetor_3 - ORDENADO<<

Vetor_3[0]: 8862
Vetor_3[1]: 31693
Vetor_3[2]: 28300
Vetor_3[3]: 19993
Vetor_3[4]: 12293
Vetor_3[5]: 20662
Vetor_3[6]: 698
Vetor_3[7]: 14874
Vetor_3[8]: 20134
Vetor_3[9]: 14380
Vetor_3[10]: 16520
Vetor_3[11]: 26975
Vetor_3[12]: 14088
Vetor_3[13]: 2991
Vetor_3[14]: 21063
Vetor_3[15]: 30854
Vetor_3[16]: 168
Vetor_3[17]: 31956
Vetor_3[18]: 31500
Vetor_3[19]: 22239
Vetor_3[20]: 29667
Vetor_3[21]: 12181
Vetor_3[22]: 6068
Vetor_3[23]: 21349
Vetor_3[24]: 13077
Vetor_3[25]: 20203
Vetor_3[26]: 12582
Vetor_3[27]: 30195
Vetor_3[28]: 32515
Vetor_3[29]: 20383
Vetor_3[30]: 984
Vetor_3[31]: 30900
Vetor_3[32]: 6774
Vetor_3[33]: 21852
Vetor_3[34]: 8341
Vetor_3[35]: 30172
Vetor_3[36]: 4393
Vetor_3[37]: 28170
Vetor_3[38]: 2685
Vetor_3[39]: 7573
Vetor_3[40]: 26085
Vetor_3[41]: 5975
Vetor_3[42]: 30285
Vetor_3[43]: 2108
Vetor_3[44]: 27627
Vetor_3[45]: 17046
Vetor_3[46]: 3808
Vetor_3[47]: 30926
Vetor_3[48]: 20370
Vetor_3[49]: 19149
Vetor_3[50]: 25334
Vetor_3[51]: 9117
Vetor_3[52]: 4657
Vetor_3[53]: 4361
Vetor_3[54]: 24629
Vetor_3[55]: 19784
Vetor_3[56]: 32063
Vetor_3[57]: 13045
Vetor_3[58]: 32621
Vetor_3[59]: 21993
Vetor_3[60]: 20665
Vetor_3[61]: 4011
Vetor_3[62]: 1568
Vetor_3[63]: 1168
Vetor_3[64]: 12484
Vetor_3[65]: 3786
Vetor_3[66]: 322
Vetor_3[67]: 9969
Vetor_3[68]: 5780
Vetor_3[69]: 24009
Vetor_3[70]: 23869
Vetor_3[71]: 22873
Vetor_3[72]: 18572
Vetor_3[73]: 6027
Vetor_3[74]: 16184
Vetor_3[75]: 2791
Vetor_3[76]: 7591
Vetor_3[77]: 2611
Vetor_3[78]: 921
Vetor_3[79]: 4600
Vetor_3[80]: 4118
Vetor_3[81]: 3897
Vetor_3[82]: 1480
Vetor_3[83]: 25827
Vetor_3[84]: 25387
Vetor_3[85]: 10686
Vetor_3[86]: 5430
Vetor_3[87]: 19175
Vetor_3[88]: 24693
Vetor_3[89]: 24348
Vetor_3[90]: 15263
Vetor_3[91]: 6497
Vetor_3[92]: 28717
Vetor_3[93]: 32194
Vetor_3[94]: 14476
Vetor_3[95]: 20802
Vetor_3[96]: 4304
Vetor_3[97]: 17983
Vetor_3[98]: 22043
Vetor_3[99]: 12481

		>>Vetor_4 - ALEATORIO<<

Vetor_4[0]: 1782
Vetor_4[1]: 14526
Vetor_4[2]: 7631
Vetor_4[3]: 8720
Vetor_4[4]: 21214
Vetor_4[5]: 16371
Vetor_4[6]: 4520
Vetor_4[7]: 19296
Vetor_4[8]: 25761
Vetor_4[9]: 3284
Vetor_4[10]: 8899
Vetor_4[11]: 13838
Vetor_4[12]: 15064
Vetor_4[13]: 30375
Vetor_4[14]: 4645
Vetor_4[15]: 2715
Vetor_4[16]: 22870
Vetor_4[17]: 14849
Vetor_4[18]: 4568
Vetor_4[19]: 15227
Vetor_4[20]: 3851
Vetor_4[21]: 14116
Vetor_4[22]: 23020
Vetor_4[23]: 22030
Vetor_4[24]: 21288
Vetor_4[25]: 27274
Vetor_4[26]: 3772
Vetor_4[27]: 24529
Vetor_4[28]: 32132
Vetor_4[29]: 21442
Vetor_4[30]: 23667
Vetor_4[31]: 5078
Vetor_4[32]: 24127
Vetor_4[33]: 15995
Vetor_4[34]: 27598
Vetor_4[35]: 5233
Vetor_4[36]: 30885
Vetor_4[37]: 8671
Vetor_4[38]: 5155
Vetor_4[39]: 25909
Vetor_4[40]: 25941
Vetor_4[41]: 2594
Vetor_4[42]: 28322
Vetor_4[43]: 16670
Vetor_4[44]: 8098
Vetor_4[45]: 16474
Vetor_4[46]: 11995
Vetor_4[47]: 8464
Vetor_4[48]: 16953
Vetor_4[49]: 9361
Vetor_4[50]: 25728
Vetor_4[51]: 1664
Vetor_4[52]: 30468
Vetor_4[53]: 28184
Vetor_4[54]: 2668
Vetor_4[55]: 24177
Vetor_4[56]: 7759
Vetor_4[57]: 17951
Vetor_4[58]: 1765
Vetor_4[59]: 4259
Vetor_4[60]: 28970
Vetor_4[61]: 28803
Vetor_4[62]: 286
Vetor_4[63]: 3847
Vetor_4[64]: 8974
Vetor_4[65]: 30439
Vetor_4[66]: 12288
Vetor_4[67]: 31093
Vetor_4[68]: 18115
Vetor_4[69]: 2566
Vetor_4[70]: 1578
Vetor_4[71]: 10657
Vetor_4[72]: 31360
Vetor_4[73]: 3399
Vetor_4[74]: 24375
Vetor_4[75]: 15180
Vetor_4[76]: 8021
Vetor_4[77]: 147
Vetor_4[78]: 4671
Vetor_4[79]: 25783
Vetor_4[80]: 8134
Vetor_4[81]: 15459
Vetor_4[82]: 3488
Vetor_4[83]: 13149
Vetor_4[84]: 2489
Vetor_4[85]: 13341
Vetor_4[86]: 24574
Vetor_4[87]: 225
Vetor_4[88]: 32658
Vetor_4[89]: 12960
Vetor_4[90]: 21128
Vetor_4[91]: 13382
Vetor_4[92]: 17564
Vetor_4[93]: 17693
Vetor_4[94]: 30845
Vetor_4[95]: 9054
Vetor_4[96]: 26795
Vetor_4[97]: 18474
Vetor_4[98]: 22511
Vetor_4[99]: 10373

		>>Vetor_4 - ORDENADO<<

Vetor_4[0]: 1782
Vetor_4[1]: 14526
Vetor_4[2]: 7631
Vetor_4[3]: 8720
Vetor_4[4]: 21214
Vetor_4[5]: 16371
Vetor_4[6]: 4520
Vetor_4[7]: 19296
Vetor_4[8]: 25761
Vetor_4[9]: 3284
Vetor_4[10]: 8899
Vetor_4[11]: 13838
Vetor_4[12]: 15064
Vetor_4[13]: 30375
Vetor_4[14]: 4645
Vetor_4[15]: 2715
Vetor_4[16]: 22870
Vetor_4[17]: 14849
Vetor_4[18]: 4568
Vetor_4[19]: 15227
Vetor_4[20]: 3851
Vetor_4[21]: 14116
Vetor_4[22]: 23020
Vetor_4[23]: 22030
Vetor_4[24]: 21288
Vetor_4[25]: 27274
Vetor_4[26]: 3772
Vetor_4[27]: 24529
Vetor_4[28]: 32132
Vetor_4[29]: 21442
Vetor_4[30]: 23667
Vetor_4[31]: 5078
Vetor_4[32]: 24127
Vetor_4[33]: 15995
Vetor_4[34]: 27598
Vetor_4[35]: 5233
Vetor_4[36]: 30885
Vetor_4[37]: 8671
Vetor_4[38]: 5155
Vetor_4[39]: 25909
Vetor_4[40]: 25941
Vetor_4[41]: 2594
Vetor_4[42]: 28322
Vetor_4[43]: 16670
Vetor_4[44]: 8098
Vetor_4[45]: 16474
Vetor_4[46]: 11995
Vetor_4[47]: 8464
Vetor_4[48]: 16953
Vetor_4[49]: 9361
Vetor_4[50]: 25728
Vetor_4[51]: 1664
Vetor_4[52]: 30468
Vetor_4[53]: 28184
Vetor_4[54]: 2668
Vetor_4[55]: 24177
Vetor_4[56]: 7759
Vetor_4[57]: 17951
Vetor_4[58]: 1765
Vetor_4[59]: 4259
Vetor_4[60]: 28970
Vetor_4[61]: 28803
Vetor_4[62]: 286
Vetor_4[63]: 3847
Vetor_4[64]: 8974
Vetor_4[65]: 30439
Vetor_4[66]: 12288
Vetor_4[67]: 31093
Vetor_4[68]: 18115
Vetor_4[69]: 2566
Vetor_4[70]: 1578
Vetor_4[71]: 10657
Vetor_4[72]: 31360
Vetor_4[73]: 3399
Vetor_4[74]: 24375
Vetor_4[75]: 15180
Vetor_4[76]: 8021
Vetor_4[77]: 147
Vetor_4[78]: 4671
Vetor_4[79]: 25783
Vetor_4[80]: 8134
Vetor_4[81]: 15459
Vetor_4[82]: 3488
Vetor_4[83]: 13149
Vetor_4[84]: 2489
Vetor_4[85]: 13341
Vetor_4[86]: 24574
Vetor_4[87]: 225
Vetor_4[88]: 32658
Vetor_4[89]: 12960
Vetor_4[90]: 21128
Vetor_4[91]: 13382
Vetor_4[92]: 17564
Vetor_4[93]: 17693
Vetor_4[94]: 30845
Vetor_4[95]: 9054
Vetor_4[96]: 26795
Vetor_4[97]: 18474
Vetor_4[98]: 22511
Vetor_4[99]: 10373

		>>Vetor_5 - ALEATORIO<<

Vetor_5[0]: 32265
Vetor_5[1]: 14973
Vetor_5[2]: 1960
Vetor_5[3]: 11079
Vetor_5[4]: 9975
Vetor_5[5]: 10354
Vetor_5[6]: 3536
Vetor_5[7]: 2554
Vetor_5[8]: 5023
Vetor_5[9]: 13171
Vetor_5[10]: 14364
Vetor_5[11]: 28261
Vetor_5[12]: 27824
Vetor_5[13]: 1160
Vetor_5[14]: 25157
Vetor_5[15]: 236
Vetor_5[16]: 18000
Vetor_5[17]: 30541
Vetor_5[18]: 29002
Vetor_5[19]: 27431
Vetor_5[20]: 23043
Vetor_5[21]: 31813
Vetor_5[22]: 31854
Vetor_5[23]: 27866
Vetor_5[24]: 6095
Vetor_5[25]: 30064
Vetor_5[26]: 1919
Vetor_5[27]: 15656
Vetor_5[28]: 21150
Vetor_5[29]: 16672
Vetor_5[30]: 12894
Vetor_5[31]: 3075
Vetor_5[32]: 3043
Vetor_5[33]: 26376
Vetor_5[34]: 444
Vetor_5[35]: 14311
Vetor_5[36]: 8832
Vetor_5[37]: 7062
Vetor_5[38]: 9506
Vetor_5[39]: 3016
Vetor_5[40]: 26856
Vetor_5[41]: 3459
Vetor_5[42]: 24116
Vetor_5[43]: 6473
Vetor_5[44]: 26240
Vetor_5[45]: 12712
Vetor_5[46]: 27958
Vetor_5[47]: 814
Vetor_5[48]: 18508
Vetor_5[49]: 275
Vetor_5[50]: 9935
Vetor_5[51]: 19476
Vetor_5[52]: 17607
Vetor_5[53]: 23898
Vetor_5[54]: 5901
Vetor_5[55]: 32095
Vetor_5[56]: 30482
Vetor_5[57]: 3887
Vetor_5[58]: 21930
Vetor_5[59]: 14965
Vetor_5[60]: 30033
Vetor_5[61]: 4917
Vetor_5[62]: 28558
Vetor_5[63]: 5162
Vetor_5[64]: 9811
Vetor_5[65]: 10514
Vetor_5[66]: 2452
Vetor_5[67]: 12410
Vetor_5[68]: 6769
Vetor_5[69]: 22726
Vetor_5[70]: 8337
Vetor_5[71]: 6782
Vetor_5[72]: 27576
Vetor_5[73]: 25147
Vetor_5[74]: 2707
Vetor_5[75]: 20121
Vetor_5[76]: 26954
Vetor_5[77]: 19228
Vetor_5[78]: 7526
Vetor_5[79]: 22259
Vetor_5[80]: 4609
Vetor_5[81]: 32491
Vetor_5[82]: 7773
Vetor_5[83]: 3112
Vetor_5[84]: 8790
Vetor_5[85]: 13646
Vetor_5[86]: 24398
Vetor_5[87]: 20033
Vetor_5[88]: 14721
Vetor_5[89]: 4778
Vetor_5[90]: 11487
Vetor_5[91]: 18915
Vetor_5[92]: 23010
Vetor_5[93]: 14067
Vetor_5[94]: 29184
Vetor_5[95]: 7622
Vetor_5[96]: 18592
Vetor_5[97]: 11971
Vetor_5[98]: 13497
Vetor_5[99]: 29801

		>>Vetor_5 - ORDENADO<<

Vetor_5[0]: 32265
Vetor_5[1]: 14973
Vetor_5[2]: 1960
Vetor_5[3]: 11079
Vetor_5[4]: 9975
Vetor_5[5]: 10354
Vetor_5[6]: 3536
Vetor_5[7]: 2554
Vetor_5[8]: 5023
Vetor_5[9]: 13171
Vetor_5[10]: 14364
Vetor_5[11]: 28261
Vetor_5[12]: 27824
Vetor_5[13]: 1160
Vetor_5[14]: 25157
Vetor_5[15]: 236
Vetor_5[16]: 18000
Vetor_5[17]: 30541
Vetor_5[18]: 29002
Vetor_5[19]: 27431
Vetor_5[20]: 23043
Vetor_5[21]: 31813
Vetor_5[22]: 31854
Vetor_5[23]: 27866
Vetor_5[24]: 6095
Vetor_5[25]: 30064
Vetor_5[26]: 1919
Vetor_5[27]: 15656
Vetor_5[28]: 21150
Vetor_5[29]: 16672
Vetor_5[30]: 12894
Vetor_5[31]: 3075
Vetor_5[32]: 3043
Vetor_5[33]: 26376
Vetor_5[34]: 444
Vetor_5[35]: 14311
Vetor_5[36]: 8832
Vetor_5[37]: 7062
Vetor_5[38]: 9506
Vetor_5[39]: 3016
Vetor_5[40]: 26856
Vetor_5[41]: 3459
Vetor_5[42]: 24116
Vetor_5[43]: 6473
Vetor_5[44]: 26240
Vetor_5[45]: 12712
Vetor_5[46]: 27958
Vetor_5[47]: 814
Vetor_5[48]: 18508
Vetor_5[49]: 275
Vetor_5[50]: 9935
Vetor_5[51]: 19476
Vetor_5[52]: 17607
Vetor_5[53]: 23898
Vetor_5[54]: 5901
Vetor_5[55]: 32095
Vetor_5[56]: 30482
Vetor_5[57]: 3887
Vetor_5[58]: 21930
Vetor_5[59]: 14965
Vetor_5[60]: 30033
Vetor_5[61]: 4917
Vetor_5[62]: 28558
Vetor_5[63]: 5162
Vetor_5[64]: 9811
Vetor_5[65]: 10514
Vetor_5[66]: 2452
Vetor_5[67]: 12410
Vetor_5[68]: 6769
Vetor_5[69]: 22726
Vetor_5[70]: 8337
Vetor_5[71]: 6782
Vetor_5[72]: 27576
Vetor_5[73]: 25147
Vetor_5[74]: 2707
Vetor_5[75]: 20121
Vetor_5[76]: 26954
Vetor_5[77]: 19228
Vetor_5[78]: 7526
Vetor_5[79]: 22259
Vetor_5[80]: 4609
Vetor_5[81]: 32491
Vetor_5[82]: 7773
Vetor_5[83]: 3112
Vetor_5[84]: 8790
Vetor_5[85]: 13646
Vetor_5[86]: 24398
Vetor_5[87]: 20033
Vetor_5[88]: 14721
Vetor_5[89]: 4778
Vetor_5[90]: 11487
Vetor_5[91]: 18915
Vetor_5[92]: 23010
Vetor_5[93]: 14067
Vetor_5[94]: 29184
Vetor_5[95]: 7622
Vetor_5[96]: 18592
Vetor_5[97]: 11971
Vetor_5[98]: 13497
Vetor_5[99]: 29801

		>>Vetor_6 - ALEATORIO<<

Vetor_6[0]: 14360
Vetor_6[1]: 28746
Vetor_6[2]: 24150
Vetor_6[3]: 21246
Vetor_6[4]: 28815
Vetor_6[5]: 15731
Vetor_6[6]: 23920
Vetor_6[7]: 17192
Vetor_6[8]: 29664
Vetor_6[9]: 25416
Vetor_6[10]: 23249
Vetor_6[11]: 933
Vetor_6[12]: 30927
Vetor_6[13]: 12436
Vetor_6[14]: 20711
Vetor_6[15]: 12473
Vetor_6[16]: 18389
Vetor_6[17]: 13303
Vetor_6[18]: 7073
Vetor_6[19]: 24356
Vetor_6[20]: 26890
Vetor_6[21]: 16952
Vetor_6[22]: 13688
Vetor_6[23]: 29964
Vetor_6[24]: 26953
Vetor_6[25]: 14044
Vetor_6[26]: 17840
Vetor_6[27]: 3895
Vetor_6[28]: 31374
Vetor_6[29]: 8952
Vetor_6[30]: 25563
Vetor_6[31]: 18045
Vetor_6[32]: 29602
Vetor_6[33]: 24131
Vetor_6[34]: 13472
Vetor_6[35]: 27005
Vetor_6[36]: 29435
Vetor_6[37]: 11887
Vetor_6[38]: 17338
Vetor_6[39]: 32400
Vetor_6[40]: 10461
Vetor_6[41]: 30906
Vetor_6[42]: 16195
Vetor_6[43]: 8699
Vetor_6[44]: 3270
Vetor_6[45]: 12736
Vetor_6[46]: 30771
Vetor_6[47]: 5225
Vetor_6[48]: 521
Vetor_6[49]: 32659
Vetor_6[50]: 19492
Vetor_6[51]: 3480
Vetor_6[52]: 12217
Vetor_6[53]: 16909
Vetor_6[54]: 23640
Vetor_6[55]: 10066
Vetor_6[56]: 4040
Vetor_6[57]: 30053
Vetor_6[58]: 13820
Vetor_6[59]: 29855
Vetor_6[60]: 31088
Vetor_6[61]: 8961
Vetor_6[62]: 20398
Vetor_6[63]: 6457
Vetor_6[64]: 10962
Vetor_6[65]: 21643
Vetor_6[66]: 62
Vetor_6[67]: 30016
Vetor_6[68]: 5598
Vetor_6[69]: 15687
Vetor_6[70]: 21169
Vetor_6[71]: 14639
Vetor_6[72]: 29810
Vetor_6[73]: 3492
Vetor_6[74]: 23436
Vetor_6[75]: 30223
Vetor_6[76]: 26566
Vetor_6[77]: 9489
Vetor_6[78]: 29519
Vetor_6[79]: 32234
Vetor_6[80]: 9991
Vetor_6[81]: 5649
Vetor_6[82]: 31295
Vetor_6[83]: 10371
Vetor_6[84]: 322
Vetor_6[85]: 12434
Vetor_6[86]: 2408
Vetor_6[87]: 20548
Vetor_6[88]: 13956
Vetor_6[89]: 1659
Vetor_6[90]: 13539
Vetor_6[91]: 7032
Vetor_6[92]: 27712
Vetor_6[93]: 7812
Vetor_6[94]: 17237
Vetor_6[95]: 26042
Vetor_6[96]: 16624
Vetor_6[97]: 18762
Vetor_6[98]: 32440
Vetor_6[99]: 23981

		>>Vetor_6 - ORDENADO<<

Vetor_6[0]: 14360
Vetor_6[1]: 28746
Vetor_6[2]: 24150
Vetor_6[3]: 21246
Vetor_6[4]: 28815
Vetor_6[5]: 15731
Vetor_6[6]: 23920
Vetor_6[7]: 17192
Vetor_6[8]: 29664
Vetor_6[9]: 25416
Vetor_6[10]: 23249
Vetor_6[11]: 933
Vetor_6[12]: 30927
Vetor_6[13]: 12436
Vetor_6[14]: 20711
Vetor_6[15]: 12473
Vetor_6[16]: 18389
Vetor_6[17]: 13303
Vetor_6[18]: 7073
Vetor_6[19]: 24356
Vetor_6[20]: 26890
Vetor_6[21]: 16952
Vetor_6[22]: 13688
Vetor_6[23]: 29964
Vetor_6[24]: 26953
Vetor_6[25]: 14044
Vetor_6[26]: 17840
Vetor_6[27]: 3895
Vetor_6[28]: 31374
Vetor_6[29]: 8952
Vetor_6[30]: 25563
Vetor_6[31]: 18045
Vetor_6[32]: 29602
Vetor_6[33]: 24131
Vetor_6[34]: 13472
Vetor_6[35]: 27005
Vetor_6[36]: 29435
Vetor_6[37]: 11887
Vetor_6[38]: 17338
Vetor_6[39]: 32400
Vetor_6[40]: 10461
Vetor_6[41]: 30906
Vetor_6[42]: 16195
Vetor_6[43]: 8699
Vetor_6[44]: 3270
Vetor_6[45]: 12736
Vetor_6[46]: 30771
Vetor_6[47]: 5225
Vetor_6[48]: 521
Vetor_6[49]: 32659
Vetor_6[50]: 19492
Vetor_6[51]: 3480
Vetor_6[52]: 12217
Vetor_6[53]: 16909
Vetor_6[54]: 23640
Vetor_6[55]: 10066
Vetor_6[56]: 4040
Vetor_6[57]: 30053
Vetor_6[58]: 13820
Vetor_6[59]: 29855
Vetor_6[60]: 31088
Vetor_6[61]: 8961
Vetor_6[62]: 20398
Vetor_6[63]: 6457
Vetor_6[64]: 10962
Vetor_6[65]: 21643
Vetor_6[66]: 62
Vetor_6[67]: 30016
Vetor_6[68]: 5598
Vetor_6[69]: 15687
Vetor_6[70]: 21169
Vetor_6[71]: 14639
Vetor_6[72]: 29810
Vetor_6[73]: 3492
Vetor_6[74]: 23436
Vetor_6[75]: 30223
Vetor_6[76]: 26566
Vetor_6[77]: 9489
Vetor_6[78]: 29519
Vetor_6[79]: 32234
Vetor_6[80]: 9991
Vetor_6[81]: 5649
Vetor_6[82]: 31295
Vetor_6[83]: 10371
Vetor_6[84]: 322
Vetor_6[85]: 12434
Vetor_6[86]: 2408
Vetor_6[87]: 20548
Vetor_6[88]: 13956
Vetor_6[89]: 1659
Vetor_6[90]: 13539
Vetor_6[91]: 7032
Vetor_6[92]: 27712
Vetor_6[93]: 7812
Vetor_6[94]: 17237
Vetor_6[95]: 26042
Vetor_6[96]: 16624
Vetor_6[97]: 18762
Vetor_6[98]: 32440
Vetor_6[99]: 23981

		>>Vetor_7 - ALEATORIO<<

Vetor_7[0]: 9570
Vetor_7[1]: 2405
Vetor_7[2]: 5145
Vetor_7[3]: 17013
Vetor_7[4]: 13286
Vetor_7[5]: 29239
Vetor_7[6]: 9931
Vetor_7[7]: 1067
Vetor_7[8]: 23973
Vetor_7[9]: 5012
Vetor_7[10]: 9509
Vetor_7[11]: 9996
Vetor_7[12]: 19317
Vetor_7[13]: 13834
Vetor_7[14]: 11337
Vetor_7[15]: 12099
Vetor_7[16]: 7717
Vetor_7[17]: 12095
Vetor_7[18]: 21277
Vetor_7[19]: 20656
Vetor_7[20]: 4193
Vetor_7[21]: 3134
Vetor_7[22]: 31564
Vetor_7[23]: 3041
Vetor_7[24]: 28629
Vetor_7[25]: 13839
Vetor_7[26]: 13198
Vetor_7[27]: 5950
Vetor_7[28]: 12694
Vetor_7[29]: 17546
Vetor_7[30]: 3882
Vetor_7[31]: 26755
Vetor_7[32]: 9661
Vetor_7[33]: 29548
Vetor_7[34]: 5817
Vetor_7[35]: 29300
Vetor_7[36]: 3669
Vetor_7[37]: 28075
Vetor_7[38]: 13868
Vetor_7[39]: 27340
Vetor_7[40]: 7543
Vetor_7[41]: 25351
Vetor_7[42]: 19472
Vetor_7[43]: 11382
Vetor_7[44]: 7859
Vetor_7[45]: 7138
Vetor_7[46]: 15889
Vetor_7[47]: 2559
Vetor_7[48]: 20402
Vetor_7[49]: 32593
Vetor_7[50]: 14013
Vetor_7[51]: 9292
Vetor_7[52]: 11290
Vetor_7[53]: 16243
Vetor_7[54]: 28811
Vetor_7[55]: 6536
Vetor_7[56]: 12466
Vetor_7[57]: 8194
Vetor_7[58]: 12828
Vetor_7[59]: 8289
Vetor_7[60]: 22983
Vetor_7[61]: 2855
Vetor_7[62]: 24512
Vetor_7[63]: 25460
Vetor_7[64]: 24782
Vetor_7[65]: 26771
Vetor_7[66]: 17980
Vetor_7[67]: 12549
Vetor_7[68]: 32074
Vetor_7[69]: 27339
Vetor_7[70]: 715
Vetor_7[71]: 21236
Vetor_7[72]: 11504
Vetor_7[73]: 18115
Vetor_7[74]: 11362
Vetor_7[75]: 8940
Vetor_7[76]: 18185
Vetor_7[77]: 2479
Vetor_7[78]: 8760
Vetor_7[79]: 11998
Vetor_7[80]: 24345
Vetor_7[81]: 278
Vetor_7[82]: 9094
Vetor_7[83]: 430
Vetor_7[84]: 15038
Vetor_7[85]: 26920
Vetor_7[86]: 5259
Vetor_7[87]: 25644
Vetor_7[88]: 24282
Vetor_7[89]: 21841
Vetor_7[90]: 5332
Vetor_7[91]: 10821
Vetor_7[92]: 30708
Vetor_7[93]: 1806
Vetor_7[94]: 19130
Vetor_7[95]: 24699
Vetor_7[96]: 8668
Vetor_7[97]: 9984
Vetor_7[98]: 2092
Vetor_7[99]: 28050

		>>Vetor_7 - ORDENADO<<

Vetor_7[0]: 9570
Vetor_7[1]: 2405
Vetor_7[2]: 5145
Vetor_7[3]: 17013
Vetor_7[4]: 13286
Vetor_7[5]: 29239
Vetor_7[6]: 9931
Vetor_7[7]: 1067
Vetor_7[8]: 23973
Vetor_7[9]: 5012
Vetor_7[10]: 9509
Vetor_7[11]: 9996
Vetor_7[12]: 19317
Vetor_7[13]: 13834
Vetor_7[14]: 11337
Vetor_7[15]: 12099
Vetor_7[16]: 7717
Vetor_7[17]: 12095
Vetor_7[18]: 21277
Vetor_7[19]: 20656
Vetor_7[20]: 4193
Vetor_7[21]: 3134
Vetor_7[22]: 31564
Vetor_7[23]: 3041
Vetor_7[24]: 28629
Vetor_7[25]: 13839
Vetor_7[26]: 13198
Vetor_7[27]: 5950
Vetor_7[28]: 12694
Vetor_7[29]: 17546
Vetor_7[30]: 3882
Vetor_7[31]: 26755
Vetor_7[32]: 9661
Vetor_7[33]: 29548
Vetor_7[34]: 5817
Vetor_7[35]: 29300
Vetor_7[36]: 3669
Vetor_7[37]: 28075
Vetor_7[38]: 13868
Vetor_7[39]: 27340
Vetor_7[40]: 7543
Vetor_7[41]: 25351
Vetor_7[42]: 19472
Vetor_7[43]: 11382
Vetor_7[44]: 7859
Vetor_7[45]: 7138
Vetor_7[46]: 15889
Vetor_7[47]: 2559
Vetor_7[48]: 20402
Vetor_7[49]: 32593
Vetor_7[50]: 14013
Vetor_7[51]: 9292
Vetor_7[52]: 11290
Vetor_7[53]: 16243
Vetor_7[54]: 28811
Vetor_7[55]: 6536
Vetor_7[56]: 12466
Vetor_7[57]: 8194
Vetor_7[58]: 12828
Vetor_7[59]: 8289
Vetor_7[60]: 22983
Vetor_7[61]: 2855
Vetor_7[62]: 24512
Vetor_7[63]: 25460
Vetor_7[64]: 24782
Vetor_7[65]: 26771
Vetor_7[66]: 17980
Vetor_7[67]: 12549
Vetor_7[68]: 32074
Vetor_7[69]: 27339
Vetor_7[70]: 715
Vetor_7[71]: 21236
Vetor_7[72]: 11504
Vetor_7[73]: 18115
Vetor_7[74]: 11362
Vetor_7[75]: 8940
Vetor_7[76]: 18185
Vetor_7[77]: 2479
Vetor_7[78]: 8760
Vetor_7[79]: 11998
Vetor_7[80]: 24345
Vetor_7[81]: 278
Vetor_7[82]: 9094
Vetor_7[83]: 430
Vetor_7[84]: 15038
Vetor_7[85]: 26920
Vetor_7[86]: 5259
Vetor_7[87]: 25644
Vetor_7[88]: 24282
Vetor_7[89]: 21841
Vetor_7[90]: 5332
Vetor_7[91]: 10821
Vetor_7[92]: 30708
Vetor_7[93]: 1806
Vetor_7[94]: 19130
Vetor_7[95]: 24699
Vetor_7[96]: 8668
Vetor_7[97]: 9984
Vetor_7[98]: 2092
Vetor_7[99]: 28050

		>>Vetor_8 - ALEATORIO<<

Vetor_8[0]: 30247
Vetor_8[1]: 29966
Vetor_8[2]: 23346
Vetor_8[3]: 25325
Vetor_8[4]: 13628
Vetor_8[5]: 31229
